brand,model,price,year,kilometers,power,link
Dacia,Sandero,65000,2009,117810,55,/osobni/detail/dacia/sandero/18767735?goFrom=list
Peugeot,207,65000,2009,121574,70,/osobni/detail/peugeot/207/18742303?goFrom=list
Dacia,Sandero,65000,2009,127538,55,/osobni/detail/dacia/sandero/18787682?goFrom=list
Renault,Twingo,65000,2009,130311,56,/osobni/detail/renault/twingo/18763840?goFrom=list
Citroën,C1,65000,2009,144000,50,/osobni/detail/citroen/c1/18802712?goFrom=list
Hyundai,Accent,65000,2009,147506,82,/osobni/detail/hyundai/accent/18802987?goFrom=list
Hyundai,Accent,65000,2009,147506,82,/osobni/detail/hyundai/accent/18802986?goFrom=list
Dacia,Logan,65000,2009,147950,55,/osobni/detail/dacia/logan/17872754?goFrom=list
Daihatsu,Trevis,65000,2009,155000,43,/osobni/detail/daihatsu/trevis/17724459?goFrom=list
Škoda,Roomster,65000,2009,171358,51,/osobni/detail/skoda/roomster/18798112?goFrom=list
Hyundai,Accent,65000,2009,178236,81,/osobni/detail/hyundai/accent/18716933?goFrom=list
Hyundai,i30,65000,2009,179060,80,/osobni/detail/hyundai/i30/18749492?goFrom=list
Peugeot,206,65000,2008,64824,55,/osobni/detail/peugeot/206/18703940?goFrom=list
Škoda,Fabia,65000,2008,189877,51,/osobni/detail/skoda/fabia/18787623?goFrom=list
Opel,Corsa,65000,2008,137363,59,/osobni/detail/opel/corsa/18749970?goFrom=list
Peugeot,207,65000,2008,158932,66,/osobni/detail/peugeot/207/18678211?goFrom=list
Škoda,Fabia,65000,2008,186077,44,/osobni/detail/skoda/fabia/18755233?goFrom=list
Kia,Cee´d,65000,2008,192788,80,/osobni/detail/kia/cee-d/18635893?goFrom=list
Chevrolet,Aveo,65000,2008,44000,62,/osobni/detail/chevrolet/aveo/18767080?goFrom=list
Dacia,Logan,65000,2008,47009,55,/osobni/detail/dacia/logan/18807943?goFrom=list
Dacia,Logan,65000,2008,47009,55,/osobni/detail/dacia/logan/18807943?goFrom=list
Hyundai,Getz,65000,2008,75052,71,/osobni/detail/hyundai/getz/18783109?goFrom=list
Hyundai,Getz,65000,2008,76847,48,/osobni/detail/hyundai/getz/18599417?goFrom=list
Kia,Rio,65000,2008,93050,71,/osobni/detail/kia/rio/18806546?goFrom=list
Dacia,Sandero,65000,2008,96232,55,/osobni/detail/dacia/sandero/18418254?goFrom=list
Peugeot,207,65000,2008,116475,70,/osobni/detail/peugeot/207/18622165?goFrom=list
Škoda,Fabia,65000,2008,119881,51,/osobni/detail/skoda/fabia/18544035?goFrom=list
Opel,Corsa,65000,2008,121711,44,/osobni/detail/opel/corsa/18624296?goFrom=list
Renault,Modus,65000,2008,134000,55,/osobni/detail/renault/modus/18761715?goFrom=list
Mazda,2,65000,2008,136315,55,/osobni/detail/mazda/2/18789092?goFrom=list
Volkswagen,Fox,65000,2008,138000,40,/osobni/detail/volkswagen/fox/17969328?goFrom=list
Peugeot,206,65000,2008,139000,55,/osobni/detail/peugeot/206/18506052?goFrom=list
Citroën,C3,65000,2008,142789,54,/osobni/detail/citroen/c3/18785875?goFrom=list
Opel,Corsa,65000,2008,150000,59,/osobni/detail/opel/corsa/18762028?goFrom=list
Renault,Clio,65000,2008,151500,55,/osobni/detail/renault/clio/18636737?goFrom=list
Škoda,Fabia,65000,2008,153003,47,/osobni/detail/skoda/fabia/18797828?goFrom=list
Renault,Mégane,65000,2008,156000,96,/osobni/detail/renault/megane/18675590?goFrom=list
Ford,Focus,65000,2008,160804,74,/osobni/detail/ford/focus/18767502?goFrom=list
Peugeot,308,65000,2008,164000,88,/osobni/detail/peugeot/308/18631084?goFrom=list
Citroën,C3,65000,2008,167300,50,/osobni/detail/citroen/c3/18781299?goFrom=list
Opel,Corsa,65000,2008,172280,59,/osobni/detail/opel/corsa/18804587?goFrom=list
Citroën,C4 Picasso,65000,2008,173410,80,/osobni/detail/citroen/c4-picasso/18803682?goFrom=list
Opel,Meriva,65000,2008,182000,66,/osobni/detail/opel/meriva/18688110?goFrom=list
Peugeot,308,65000,2008,189000,80,/osobni/detail/peugeot/308/18652593?goFrom=list
Kia,Carens,65000,2008,198240,85,/osobni/detail/kia/carens/18504723?goFrom=list
Škoda,Fabia,65000,2008,199071,51,/osobni/detail/skoda/fabia/18774475?goFrom=list
Hyundai,Getz,65000,2007,86350,48,/osobni/detail/hyundai/getz/18695941?goFrom=list
Ford,Focus,65000,2007,178149,80,/osobni/detail/ford/focus/18781601?goFrom=list
Renault,Mégane,65000,2007,127190,82,/osobni/detail/renault/megane/18745751?goFrom=list
Peugeot,307,65000,2007,137284,66,/osobni/detail/peugeot/307/18724917?goFrom=list
Citroën,C1,65000,2007,40800,50,/osobni/detail/citroen/c1/18793976?goFrom=list
Ford,Fusion,65000,2007,58583,55,/osobni/detail/ford/fusion/18653910?goFrom=list
Fiat,Panda,65000,2007,74040,40,/osobni/detail/fiat/panda/18807878?goFrom=list
Seat,Ibiza,65000,2007,75064,51,/osobni/detail/seat/ibiza/18779720?goFrom=list
Toyota,Yaris,65000,2007,99500,64,/osobni/detail/toyota/yaris/18807165?goFrom=list
Škoda,Fabia,65000,2007,101820,40,/osobni/detail/skoda/fabia/18795264?goFrom=list
Honda,City,65000,2007,103205,61,/osobni/detail/honda/city/18785252?goFrom=list
Opel,Meriva,65000,2007,109608,66,/osobni/detail/opel/meriva/18719579?goFrom=list
Renault,Clio,65000,2007,118000,55,/osobni/detail/renault/clio/17134103?goFrom=list
Opel,Corsa,65000,2007,130065,59,/osobni/detail/opel/corsa/18737458?goFrom=list
Seat,Ibiza,65000,2007,131362,63,/osobni/detail/seat/ibiza/18795461?goFrom=list
Volkswagen,Golf,65000,2007,131500,66,/osobni/detail/volkswagen/golf/18673678?goFrom=list
Peugeot,207,65000,2007,141802,54,/osobni/detail/peugeot/207/18807207?goFrom=list
Citroën,C4 Picasso,65000,2007,145000,103,/osobni/detail/citroen/c4-picasso/18796407?goFrom=list
Citroën,C4,65000,2007,153654,65,/osobni/detail/citroen/c4/18318195?goFrom=list
Fiat,Croma,65000,2007,158820,110,/osobni/detail/fiat/croma/18738782?goFrom=list
Ford,Fusion,65000,2007,159396,59,/osobni/detail/ford/fusion/18770233?goFrom=list
Škoda,Fabia,65000,2007,161000,59,/osobni/detail/skoda/fabia/18634090?goFrom=list
Škoda,Roomster,65000,2007,164330,59,/osobni/detail/skoda/roomster/17720117?goFrom=list
Škoda,Fabia,65000,2007,165551,51,/osobni/detail/skoda/fabia/18809650?goFrom=list
Fiat,Panda,65000,2007,174146,51,/osobni/detail/fiat/panda/18788278?goFrom=list
Kia,Carens,65000,2007,187310,103,/osobni/detail/kia/carens/18713513?goFrom=list
Fiat,Bravo,65000,2007,189225,88,/osobni/detail/fiat/bravo/18721817?goFrom=list
Nissan,Murano,65000,2007,192150,172,/osobni/detail/nissan/murano/18778380?goFrom=list
Ford,Focus,65000,2007,194623,74,/osobni/detail/ford/focus/18783570?goFrom=list
Ford,S-MAX,65000,2007,197000,96,/osobni/detail/ford/s-max/18236802?goFrom=list
Kia,Cee´d,65000,2007,200000,103,/osobni/detail/kia/cee-d/18757791?goFrom=list
Ford,C-MAX,65000,2006,141200,80,/osobni/detail/ford/c-max/18771694?goFrom=list
Škoda,Fabia,65000,2006,181231,59,/osobni/detail/skoda/fabia/18781312?goFrom=list
Škoda,Fabia,65000,2006,140743,40,/osobni/detail/skoda/fabia/18705928?goFrom=list
Renault,Espace,65000,2006,141297,85,/osobni/detail/renault/espace/18195244?goFrom=list
Škoda,Fabia,65000,2006,145815,40,/osobni/detail/skoda/fabia/18746555?goFrom=list
Toyota,Corolla,65000,2006,166167,66,/osobni/detail/toyota/corolla/18800058?goFrom=list
Škoda,Fabia,65000,2006,171782,47,/osobni/detail/skoda/fabia/18658697?goFrom=list
Renault,Mégane,65000,2006,77522,82,/osobni/detail/renault/megane/17403865?goFrom=list
Fiat,Grande Punto,65000,2006,79162,70,/osobni/detail/fiat/grande-punto/18570250?goFrom=list
Fiat,Punto,65000,2006,81279,66,/osobni/detail/fiat/punto/18752643?goFrom=list
Volkswagen,Polo,65000,2006,83000,47,/osobni/detail/volkswagen/polo/18807006?goFrom=list
Peugeot,206,65000,2006,95361,65,/osobni/detail/peugeot/206/18789530?goFrom=list
Seat,Ibiza,65000,2006,116000,63,/osobni/detail/seat/ibiza/18468854?goFrom=list
Honda,Jazz,65000,2006,117100,57,/osobni/detail/honda/jazz/18791816?goFrom=list
Opel,Corsa,65000,2006,119000,59,/osobni/detail/opel/corsa/18592248?goFrom=list
Renault,Scénic,65000,2006,123000,82,/osobni/detail/renault/scenic/18505552?goFrom=list
Ford,Focus,65000,2006,128000,92,/osobni/detail/ford/focus/18804784?goFrom=list
Ford,Focus,65000,2006,139000,74,/osobni/detail/ford/focus/17751418?goFrom=list
Volkswagen,Polo,65000,2006,141023,51,/osobni/detail/volkswagen/polo/18792281?goFrom=list
Ford,Focus,65000,2006,141905,66,/osobni/detail/ford/focus/18723392?goFrom=list
Peugeot,206,65000,2006,148789,55,/osobni/detail/peugeot/206/18811396?goFrom=list
Renault,Scénic,65000,2006,149000,82,/osobni/detail/renault/scenic/18038757?goFrom=list
Ford,Fusion,65000,2006,153108,59,/osobni/detail/ford/fusion/18805810?goFrom=list
Ford,Focus,65000,2006,153328,74,/osobni/detail/ford/focus/18617345?goFrom=list
Ford,Focus,65000,2006,156000,74,/osobni/detail/ford/focus/18555256?goFrom=list
Škoda,Fabia,65000,2006,168900,47,/osobni/detail/skoda/fabia/18767138?goFrom=list
Citroën,C3,65000,2006,170613,80,/osobni/detail/citroen/c3/18242392?goFrom=list
Renault,Clio,65000,2006,171250,65,/osobni/detail/renault/clio/18661032?goFrom=list
Fiat,Dobló,65000,2006,175800,55,/osobni/detail/fiat/doblo/18233007?goFrom=list
Renault,Scénic,65000,2006,179099,82,/osobni/detail/renault/scenic/18805092?goFrom=list
Opel,Meriva,65000,2006,181200,66,/osobni/detail/opel/meriva/18411321?goFrom=list
Seat,Leon,65000,2006,188113,75,/osobni/detail/seat/leon/18784943?goFrom=list
Fiat,Croma,65000,2006,190000,90,/osobni/detail/fiat/croma/18651787?goFrom=list
Ford,Mondeo,65000,2006,190600,85,/osobni/detail/ford/mondeo/18244918?goFrom=list
Volkswagen,Golf,65000,2006,191882,77,/osobni/detail/volkswagen/golf/18635033?goFrom=list
Citroën,C5,65000,2006,196000,100,/osobni/detail/citroen/c5/17442044?goFrom=list
Toyota,Corolla,65000,2006,196000,71,/osobni/detail/toyota/corolla/18811585?goFrom=list
Opel,Meriva,65000,2006,197000,74,/osobni/detail/opel/meriva/18767110?goFrom=list
Škoda,Fabia,65000,2005,104652,47,/osobni/detail/skoda/fabia/18720289?goFrom=list
Škoda,Fabia,65000,2005,128525,47,/osobni/detail/skoda/fabia/18752763?goFrom=list
Škoda,Fabia,65000,2005,70779,40,/osobni/detail/skoda/fabia/18752173?goFrom=list
Renault,Modus,65000,2005,84600,65,/osobni/detail/renault/modus/18797544?goFrom=list
Smart,Fortwo,65000,2005,94000,45,/osobni/detail/smart/fortwo/18683156?goFrom=list
Škoda,Fabia,65000,2005,95888,47,/osobni/detail/skoda/fabia/18368301?goFrom=list
Renault,Mégane,65000,2005,118171,83,/osobni/detail/renault/megane/18747837?goFrom=list
Ford,C-MAX,65000,2005,122472,80,/osobni/detail/ford/c-max/18579268?goFrom=list
Škoda,Fabia,65000,2005,123150,47,/osobni/detail/skoda/fabia/18015912?goFrom=list
Volkswagen,Golf,65000,2005,123718,55,/osobni/detail/volkswagen/golf/18810298?goFrom=list
Volkswagen,Golf,65000,2005,136000,85,/osobni/detail/volkswagen/golf/18285531?goFrom=list
Citroën,Xsara Picasso,65000,2005,139087,85,/osobni/detail/citroen/xsara-picasso/18749701?goFrom=list
Ford,Focus,65000,2005,150548,74,/osobni/detail/ford/focus/18805163?goFrom=list
Škoda,Fabia,65000,2005,151959,51,/osobni/detail/skoda/fabia/18792552?goFrom=list
Škoda,Fabia,65000,2005,161552,55,/osobni/detail/skoda/fabia/18782535?goFrom=list
Opel,Astra,65000,2005,171382,59,/osobni/detail/opel/astra/18712735?goFrom=list
Škoda,Fabia,65000,2005,173471,55,/osobni/detail/skoda/fabia/18757062?goFrom=list
Citroën,C5,65000,2005,177118,100,/osobni/detail/citroen/c5/18749967?goFrom=list
Škoda,Fabia,65000,2005,182551,55,/osobni/detail/skoda/fabia/18753559?goFrom=list
Škoda,,65000,2005,190876,75,/osobni/detail/skoda/ostatni/18158541?goFrom=list
Volvo,S60,65000,2005,194000,125,/osobni/detail/volvo/s60/18389378?goFrom=list
Volvo,S60,65000,2005,194000,120,/osobni/detail/volvo/s60/17865159?goFrom=list
Toyota,Corolla,65000,2004,138219,71,/osobni/detail/toyota/corolla/18657842?goFrom=list
Renault,Mégane,65000,2004,113900,99,/osobni/detail/renault/megane/18732164?goFrom=list
Škoda,Fabia,65000,2004,119133,55,/osobni/detail/skoda/fabia/18659801?goFrom=list
Škoda,Superb,65000,2004,160000,85,/osobni/detail/skoda/superb/18790838?goFrom=list
Mazda,3,65000,2004,174258,77,/osobni/detail/mazda/3/17901065?goFrom=list
Škoda,Fabia,65000,2004,179996,74,/osobni/detail/skoda/fabia/18793952?goFrom=list
Škoda,Fabia,65000,2004,188390,74,/osobni/detail/skoda/fabia/18759420?goFrom=list
Volkswagen,Golf,65000,2004,190192,66,/osobni/detail/volkswagen/golf/18756605?goFrom=list
Škoda,Octavia,65000,2004,199110,75,/osobni/detail/skoda/octavia/18738415?goFrom=list
Citroën,C3,65000,2003,68000,44,/osobni/detail/citroen/c3/18744090?goFrom=list
Renault,Mégane,65000,2003,83199,83,/osobni/detail/renault/megane/18720202?goFrom=list
Smart,Fortwo,65000,2003,84550,37,/osobni/detail/smart/fortwo/18344324?goFrom=list
Peugeot,307,65000,2003,117000,80,/osobni/detail/peugeot/307/18285249?goFrom=list
Volkswagen,Golf,65000,2003,135586,55,/osobni/detail/volkswagen/golf/18788193?goFrom=list
Seat,Leon,65000,2003,142096,77,/osobni/detail/seat/leon/18801412?goFrom=list
Audi,A3,65000,2003,142471,75,/osobni/detail/audi/a3/18749702?goFrom=list
Audi,A3,65000,2003,170648,75,/osobni/detail/audi/a3/18643918?goFrom=list
Ford,Tourneo Connect,65000,2003,179258,85,/osobni/detail/ford/tourneo-connect/18748938?goFrom=list
Audi,A2,65000,2003,184000,55,/osobni/detail/audi/a2/18792452?goFrom=list
Audi,A4 Avant,65000,2003,197200,96,/osobni/detail/audi/a4-avant/18764013?goFrom=list
Škoda,Octavia,65000,2002,133865,110,/osobni/detail/skoda/octavia/18754290?goFrom=list
Volkswagen,Golf,65000,2002,153000,77,/osobni/detail/volkswagen/golf/18797670?goFrom=list
Chrysler,Sebring,65000,2002,169198,149,/osobni/detail/chrysler/sebring/18227254?goFrom=list
Nissan,Almera,65000,2002,169800,84,/osobni/detail/nissan/almera/18785284?goFrom=list
Volkswagen,Golf,65000,2002,172195,96,/osobni/detail/volkswagen/golf/17394726?goFrom=list
Renault,Laguna,65000,2002,174191,152,/osobni/detail/renault/laguna/18308926?goFrom=list
Seat,Ibiza,65000,2002,177006,115,/osobni/detail/seat/ibiza/18522574?goFrom=list
Volkswagen,Golf,65000,2002,178200,55,/osobni/detail/volkswagen/golf/18746386?goFrom=list
Volvo,S60,65000,2002,182200,147,/osobni/detail/volvo/s60/18787518?goFrom=list
Škoda,Fabia,65000,2001,134360,44,/osobni/detail/skoda/fabia/18549083?goFrom=list
Volkswagen,Golf,65000,2001,161052,85,/osobni/detail/volkswagen/golf/18765003?goFrom=list
Volkswagen,Passat,65000,2001,181000,110,/osobni/detail/volkswagen/passat/18703147?goFrom=list
Volkswagen,Passat,65000,2001,185463,96,/osobni/detail/volkswagen/passat/18807629?goFrom=list
Volkswagen,Passat,65000,2001,187269,110,/osobni/detail/volkswagen/passat/18758553?goFrom=list
BMW,Øada 5,65000,2000,120044,110,/osobni/detail/bmw/rada-5/18804022?goFrom=list
Toyota,Rav4,65000,2000,148000,110,/osobni/detail/toyota/rav4/18806370?goFrom=list
Volkswagen,Golf,65000,2000,174000,74,/osobni/detail/volkswagen/golf/18811926?goFrom=list
Nissan,Micra,65777,2006,140000,48,/osobni/detail/nissan/micra/16469842?goFrom=list
Citroën,Xsara Picasso,65777,2006,145500,80,/osobni/detail/citroen/xsara-picasso/17631260?goFrom=list
Saab,9-5,65777,2004,156000,136,/osobni/detail/saab/9-5/17700094?goFrom=list
Peugeot,307,65900,2007,127480,65,/osobni/detail/peugeot/307/18559556?goFrom=list
Škoda,Fabia,65900,2005,185948,74,/osobni/detail/skoda/fabia/18664335?goFrom=list
Kia,Carens,65900,2004,188000,77,/osobni/detail/kia/carens/18782116?goFrom=list
Opel,Corsa,65990,2011,137000,64,/osobni/detail/opel/corsa/18765659?goFrom=list
Dacia,Logan,65999,2009,164787,64,/osobni/detail/dacia/logan/18780754?goFrom=list
Ford,Focus,65999,2006,171123,92,/osobni/detail/ford/focus/18639934?goFrom=list
Volkswagen,Golf,65999,2005,179254,85,/osobni/detail/volkswagen/golf/17091294?goFrom=list
Škoda,Octavia,65999,2004,114247,110,/osobni/detail/skoda/octavia/18717318?goFrom=list
Volkswagen,Passat,65999,2004,176896,96,/osobni/detail/volkswagen/passat/18442079?goFrom=list
Volkswagen,Polo,65999,2002,139000,55,/osobni/detail/volkswagen/polo/18805581?goFrom=list
Honda,Civic,65999,2001,159000,81,/osobni/detail/honda/civic/18649720?goFrom=list
Renault,Thalia,66000,2010,96055,55,/osobni/detail/renault/thalia/18803776?goFrom=list
Chevrolet,Spark,66000,2010,122600,50,/osobni/detail/chevrolet/spark/18451728?goFrom=list
Chevrolet,Spark,66000,2009,16486,38,/osobni/detail/chevrolet/spark/18780829?goFrom=list
Ford,Fusion,66000,2009,91561,59,/osobni/detail/ford/fusion/18803476?goFrom=list
Dacia,Logan,66000,2009,100295,55,/osobni/detail/dacia/logan/18751624?goFrom=list
Dacia,Sandero,66000,2009,116200,55,/osobni/detail/dacia/sandero/16548509?goFrom=list
Citroën,C1,66000,2009,125509,50,/osobni/detail/citroen/c1/18791471?goFrom=list
Renault,Clio,66000,2009,132797,74,/osobni/detail/renault/clio/18803798?goFrom=list
Škoda,Fabia,66000,2009,154906,51,/osobni/detail/skoda/fabia/18608813?goFrom=list
Škoda,Fabia,66000,2009,172523,51,/osobni/detail/skoda/fabia/18615828?goFrom=list
Škoda,Fabia,66000,2009,179507,44,/osobni/detail/skoda/fabia/18803880?goFrom=list
Škoda,Fabia,66000,2009,183248,44,/osobni/detail/skoda/fabia/18807027?goFrom=list
Hyundai,Atos,66000,2008,41023,46,/osobni/detail/hyundai/atos/18806582?goFrom=list
Hyundai,i10,66000,2008,65070,48,/osobni/detail/hyundai/i10/18552493?goFrom=list
Renault,Twingo,66000,2008,83407,43,/osobni/detail/renault/twingo/18805247?goFrom=list
Peugeot,206,66000,2008,103879,55,/osobni/detail/peugeot/206/18809403?goFrom=list
Ford,Fusion,66000,2008,138866,59,/osobni/detail/ford/fusion/18765192?goFrom=list
Fiat,Punto,66000,2008,159000,55,/osobni/detail/fiat/punto/18799636?goFrom=list
Nissan,Note,66000,2008,165581,63,/osobni/detail/nissan/note/18729063?goFrom=list
Ford,Fusion,66000,2008,172000,59,/osobni/detail/ford/fusion/18602135?goFrom=list
Škoda,Fabia,66000,2008,186511,51,/osobni/detail/skoda/fabia/18801981?goFrom=list
Ford,C-MAX,66000,2008,195264,80,/osobni/detail/ford/c-max/18750031?goFrom=list
Citroën,C4,66000,2008,200000,80,/osobni/detail/citroen/c4/18707016?goFrom=list
Peugeot,207,66000,2007,73288,54,/osobni/detail/peugeot/207/18551581?goFrom=list
Opel,Astra,66000,2007,84723,66,/osobni/detail/opel/astra/18800234?goFrom=list
Seat,Ibiza,66000,2007,107000,63,/osobni/detail/seat/ibiza/18619680?goFrom=list
Škoda,Fabia,66000,2007,108759,47,/osobni/detail/skoda/fabia/18642993?goFrom=list
Honda,Civic,66000,2007,113934,103,/osobni/detail/honda/civic/18575942?goFrom=list
Ford,Fusion,66000,2007,136555,59,/osobni/detail/ford/fusion/18778186?goFrom=list
Dacia,Logan,66000,2007,139731,50,/osobni/detail/dacia/logan/18754708?goFrom=list
Škoda,Fabia,66000,2007,152971,59,/osobni/detail/skoda/fabia/18737011?goFrom=list
Renault,Scénic,66000,2007,183074,82,/osobni/detail/renault/scenic/18767756?goFrom=list
Citroën,C5,66000,2007,193435,80,/osobni/detail/citroen/c5/18780929?goFrom=list
Land Rover,Discovery,66000,2007,200000,140,/osobni/detail/land-rover/discovery/18601710?goFrom=list
Hyundai,Getz,66000,2006,67520,71,/osobni/detail/hyundai/getz/18780657?goFrom=list
Škoda,Fabia,66000,2006,85849,40,/osobni/detail/skoda/fabia/18781643?goFrom=list
Suzuki,Swift,66000,2006,108624,67,/osobni/detail/suzuki/swift/18809638?goFrom=list
Citroën,C3,66000,2006,115528,54,/osobni/detail/citroen/c3/18800298?goFrom=list
Škoda,Fabia,66000,2006,130952,55,/osobni/detail/skoda/fabia/18694965?goFrom=list
Citroën,C4,66000,2006,146134,70,/osobni/detail/citroen/c4/18743985?goFrom=list
Škoda,Fabia,66000,2006,151924,55,/osobni/detail/skoda/fabia/18790696?goFrom=list
Škoda,Fabia,66000,2006,156800,55,/osobni/detail/skoda/fabia/18753695?goFrom=list
Fiat,Croma,66000,2006,173861,110,/osobni/detail/fiat/croma/17965489?goFrom=list
Škoda,Octavia,66000,2006,176000,85,/osobni/detail/skoda/octavia/18811326?goFrom=list
Škoda,Fabia,66000,2006,186100,59,/osobni/detail/skoda/fabia/18540765?goFrom=list
Mazda,3,66000,2006,186400,110,/osobni/detail/mazda/3/18792327?goFrom=list
Citroën,C3,66000,2005,54120,44,/osobni/detail/citroen/c3/18789983?goFrom=list
Škoda,Fabia,66000,2005,82500,40,/osobni/detail/skoda/fabia/18503218?goFrom=list
Toyota,Yaris,66000,2005,94645,48,/osobni/detail/toyota/yaris/18802788?goFrom=list
Škoda,Fabia,66000,2005,95257,40,/osobni/detail/skoda/fabia/18772414?goFrom=list
Volkswagen,Golf Plus,66000,2005,157356,77,/osobni/detail/volkswagen/golf-plus/18641140?goFrom=list
Volkswagen,Golf,66000,2005,160000,55,/osobni/detail/volkswagen/golf/18801975?goFrom=list
Suzuki,Swift,66000,2005,165150,67,/osobni/detail/suzuki/swift/18809147?goFrom=list
Volkswagen,Passat,66000,2005,191096,74,/osobni/detail/volkswagen/passat/18802284?goFrom=list
Subaru,Impreza,66000,2005,200000,70,/osobni/detail/subaru/impreza/18758012?goFrom=list
Ford,Fusion,66000,2004,59691,59,/osobni/detail/ford/fusion/18807388?goFrom=list
Seat,Altea,66000,2004,149756,75,/osobni/detail/seat/altea/18758945?goFrom=list
Volvo,S60,66000,2003,140092,103,/osobni/detail/volvo/s60/18678328?goFrom=list
Volkswagen,Golf,66000,2003,167143,75,/osobni/detail/volkswagen/golf/18649955?goFrom=list
Volkswagen,Golf,66000,2003,180333,77,/osobni/detail/volkswagen/golf/18449342?goFrom=list
